model,ship_id,val_rows,R1,R3,R5,gallery_count,ship_max_day_fraction,ship_top3_day_fraction,majority_date_global_fraction,ship_concentration_bin,global_spike_bin,gallery_count_bin,Score
quick_target100_trainonly_mel96_f16000,184,13,0.0,0.07692307692307693,0.15384615384615385,51,0.39215686274509803,0.9803921568627451,0.03552532123960695,25-50%,<=10%,Q3,0.05384615384615385
quick_target100_trainonly_mel96_f16000,186,6,0.0,0.0,0.0,31,0.41935483870967744,0.9354838709677419,0.22807017543859648,25-50%,20-50%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,189,13,0.0,0.0,0.0,41,0.4146341463414634,1.0,0.1524122807017544,25-50%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,190,6,0.0,0.16666666666666666,0.8333333333333334,31,0.22580645161290322,0.5483870967741935,0.03325774754346183,<=25%,<=10%,Q1_low_count,0.21666666666666667
quick_target100_trainonly_mel96_f16000,191,7,0.0,0.0,0.0,46,0.45652173913043476,0.9565217391304348,0.1706239646604086,25-50%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,192,6,0.0,0.0,0.16666666666666666,34,0.2647058823529412,0.6470588235294118,0.15570672713529857,25-50%,10-20%,Q1_low_count,0.03333333333333333
quick_target100_trainonly_mel96_f16000,195,8,0.0,0.0,0.0,52,0.5384615384615384,0.9423076923076923,0.15570672713529857,50-75%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,196,18,0.0,0.05555555555555555,0.05555555555555555,48,0.5,1.0,0.17073170731707318,25-50%,10-20%,Q2,0.027777777777777776
quick_target100_trainonly_mel96_f16000,201,46,0.0,0.0,0.0,100,0.66,1.0,0.16228070175438597,50-75%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,202,10,0.0,0.0,0.0,48,0.5625,1.0,0.042682926829268296,50-75%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,206,13,0.0,0.0,0.0,94,0.30851063829787234,0.7446808510638298,0.125,25-50%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,208,7,0.0,0.0,0.0,37,0.16216216216216217,0.4864864864864865,0.1706239646604086,<=25%,10-20%,Q2,0.0
quick_target100_trainonly_mel96_f16000,212,12,0.0,0.0,0.0,49,0.42857142857142855,0.7959183673469388,0.036443953616786304,25-50%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,216,13,0.0,0.0,0.0,73,0.273972602739726,0.4794520547945205,0.082039911308204,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,217,6,0.0,0.0,0.0,28,0.35714285714285715,0.9285714285714286,0.037347560975609755,25-50%,<=10%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,221,7,0.0,0.0,0.0,34,0.35294117647058826,0.8529411764705882,0.037694013303769404,25-50%,<=10%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,231,10,0.1,0.5,0.6,22,0.5454545454545454,1.0,0.06478658536585366,50-75%,<=10%,Q1_low_count,0.32
quick_target100_trainonly_mel96_f16000,237,6,0.0,0.0,0.16666666666666666,36,0.2777777777777778,0.4722222222222222,0.07095343680709534,25-50%,<=10%,Q1_low_count,0.03333333333333333
quick_target100_trainonly_mel96_f16000,240,15,0.0,0.0,0.0,98,0.35714285714285715,0.7959183673469388,0.03277439024390244,25-50%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,241,6,0.0,0.0,0.0,43,0.13953488372093023,0.37209302325581395,0.0176697956929873,<=25%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,242,30,0.2,0.3,0.36666666666666664,12,1.0,1.0,0.26859504132231404,>75%,20-50%,Q1_low_count,0.2633333333333333
quick_target100_trainonly_mel96_f16000,243,11,0.0,0.0,0.0,65,0.24615384615384617,0.49230769230769234,0.04212860310421286,<=25%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,251,10,0.0,0.0,0.0,39,0.38461538461538464,0.8461538461538461,0.042682926829268296,25-50%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,254,16,0.0,0.0,0.0,83,0.27710843373493976,0.7228915662650602,0.6658595641646489,25-50%,>50%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,256,15,0.0,0.0,0.0,72,0.2777777777777778,0.7777777777777778,0.06030701754385965,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,257,5,0.0,0.0,0.2,34,0.14705882352941177,0.3235294117647059,0.04417448923246825,<=25%,<=10%,Q1_low_count,0.04000000000000001
quick_target100_trainonly_mel96_f16000,260,17,0.0,0.0,0.0,73,0.8904109589041096,1.0,0.1706239646604086,>75%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,261,30,0.23333333333333334,0.4666666666666667,0.5666666666666667,14,1.0,1.0,0.11570247933884298,>75%,10-20%,Q1_low_count,0.37
quick_target100_trainonly_mel96_f16000,268,25,0.0,0.08,0.12,106,0.27358490566037735,0.6792452830188679,0.6681034482758621,25-50%,>50%,Q4_high_count,0.048
quick_target100_trainonly_mel96_f16000,269,7,0.0,0.0,0.2857142857142857,33,0.5454545454545454,1.0,0.6658595641646489,50-75%,>50%,Q1_low_count,0.05714285714285714
quick_target100_trainonly_mel96_f16000,271,14,0.0,0.0,0.07142857142857142,79,0.35443037974683544,0.9746835443037974,0.16920731707317074,25-50%,10-20%,Q3,0.014285714285714285
quick_target100_trainonly_mel96_f16000,276,33,0.0,0.0,0.0,252,0.11507936507936507,0.3055555555555556,0.08662280701754387,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,277,22,0.0,0.0,0.0,166,0.12650602409638553,0.35542168674698793,0.019878520154610713,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,278,11,0.0,0.0,0.0,36,0.3888888888888889,0.9444444444444444,0.027210884353741496,25-50%,<=10%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,280,13,0.0,0.0,0.0,85,0.29411764705882354,0.6823529411764706,0.125,25-50%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,283,6,0.0,0.0,0.0,36,0.16666666666666666,0.5,0.019955654101995565,<=25%,<=10%,Q1_low_count,0.0
quick_target100_trainonly_mel96_f16000,288,9,0.0,0.5555555555555556,0.5555555555555556,28,0.32142857142857145,0.8214285714285714,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.2777777777777778
quick_target100_trainonly_mel96_f16000,293,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,34,0.4117647058823529,1.0,0.012957317073170731,25-50%,<=10%,Q1_low_count,0.14285714285714285
quick_target100_trainonly_mel96_f16000,298,15,0.0,0.0,0.0,105,0.5238095238095238,0.7333333333333333,0.12195121951219512,50-75%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,305,19,0.0,0.0,0.0,112,0.1875,0.5089285714285714,0.1706239646604086,<=25%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,307,9,0.0,0.0,0.0,65,0.3230769230769231,0.8615384615384616,0.04656319290465632,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,313,13,0.0,0.0,0.0,70,0.21428571428571427,0.5714285714285714,0.16920731707317074,<=25%,10-20%,Q3,0.0
quick_target100_trainonly_mel96_f16000,319,12,0.0,0.0,0.0,91,0.18681318681318682,0.5054945054945055,0.07327586206896551,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,327,7,0.0,0.0,0.0,38,0.2631578947368421,0.5526315789473685,0.034787410270568746,25-50%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,328,19,0.0,0.0,0.0,84,0.19047619047619047,0.5119047619047619,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,335,9,0.0,0.0,0.0,37,0.5945945945945946,1.0,0.6658595641646489,50-75%,>50%,Q2,0.0
quick_target100_trainonly_mel96_f16000,345,10,0.0,0.0,0.0,63,0.3333333333333333,0.8095238095238095,0.036443953616786304,25-50%,<=10%,Q3,0.0
quick_target100_trainonly_mel96_f16000,348,7,0.0,0.0,0.0,39,0.1794871794871795,0.4358974358974359,0.0491307634164777,<=25%,<=10%,Q2,0.0
quick_target100_trainonly_mel96_f16000,355,9,0.0,0.2222222222222222,0.4444444444444444,28,0.5,1.0,0.22518159806295399,25-50%,20-50%,Q1_low_count,0.15555555555555556
quick_target100_trainonly_mel96_f16000,356,12,0.0,0.08333333333333333,0.25,36,1.0,1.0,0.28512396694214875,>75%,20-50%,Q2,0.075
quick_target100_trainonly_mel96_f16000,360,21,0.0,0.0,0.0,123,0.4065040650406504,0.7723577235772358,0.16920731707317074,25-50%,10-20%,Q4_high_count,0.0
quick_target100_trainonly_mel96_f16000,361,12,0.0,0.0,0.0,81,0.14814814814814814,0.3333333333333333,0.02418745275888133,<=25%,<=10%,Q4_high_count,0.0
robust_rows100_seed123_ep2_aug,3,16,0.0,0.0625,0.0625,99,0.31313131313131315,0.6767676767676768,0.6658595641646489,25-50%,>50%,Q4_high_count,0.03125
robust_rows100_seed123_ep2_aug,7,13,0.0,0.0,0.0,66,0.3333333333333333,0.7575757575757576,0.17073170731707318,25-50%,10-20%,Q3,0.0
robust_rows100_seed123_ep2_aug,11,12,0.0,0.0,0.0,25,0.8,1.0,0.056402439024390245,>75%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,13,8,0.0,0.0,0.0,44,0.20454545454545456,0.4090909090909091,0.6658595641646489,<=25%,>50%,Q2,0.0
robust_rows100_seed123_ep2_aug,14,9,0.0,0.0,0.0,34,0.3235294117647059,0.7941176470588235,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,20,18,0.0,0.1111111111111111,0.2222222222222222,133,0.17293233082706766,0.41353383458646614,0.023743787962451683,<=25%,<=10%,Q4_high_count,0.07777777777777778
robust_rows100_seed123_ep2_aug,30,66,0.48484848484848486,0.7121212121212122,0.8333333333333334,422,0.10900473933649289,0.2914691943127962,0.04417448923246825,<=25%,<=10%,Q4_high_count,0.6227272727272728
robust_rows100_seed123_ep2_aug,32,23,0.043478260869565216,0.13043478260869565,0.391304347826087,155,0.12903225806451613,0.2838709677419355,0.03257868580894534,<=25%,<=10%,Q4_high_count,0.1391304347826087
robust_rows100_seed123_ep2_aug,34,8,0.0,0.0,0.0,52,0.17307692307692307,0.4423076923076923,0.018221976808393152,<=25%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,38,10,0.0,0.0,0.0,62,0.3548387096774194,0.6129032258064516,0.050997782705099776,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,43,28,0.0,0.0,0.03571428571428571,51,0.6274509803921569,1.0,0.059083379348426286,50-75%,<=10%,Q2,0.007142857142857143
robust_rows100_seed123_ep2_aug,50,6,0.0,0.0,0.0,35,0.34285714285714286,0.8571428571428571,0.16920731707317074,25-50%,10-20%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,52,13,0.15384615384615385,0.3076923076923077,0.6153846153846154,70,0.34285714285714286,0.7142857142857143,0.056402439024390245,25-50%,<=10%,Q3,0.2923076923076923
robust_rows100_seed123_ep2_aug,53,20,0.05,0.1,0.25,141,0.23404255319148937,0.5319148936170213,0.03552532123960695,<=25%,<=10%,Q4_high_count,0.10500000000000001
robust_rows100_seed123_ep2_aug,55,10,0.0,0.0,0.0,52,0.25,0.5576923076923077,0.6658595641646489,<=25%,>50%,Q3,0.0
robust_rows100_seed123_ep2_aug,61,15,0.0,0.0,0.0,105,0.22857142857142856,0.5047619047619047,0.125,<=25%,10-20%,Q4_high_count,0.0
robust_rows100_seed123_ep2_aug,62,10,0.0,0.0,0.0,65,0.23076923076923078,0.46153846153846156,0.024295969077857537,<=25%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,74,6,0.0,0.0,0.0,43,0.3023255813953488,0.6046511627906976,0.021164021164021163,25-50%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,77,8,0.0,0.0,0.0,45,0.28888888888888886,0.6666666666666666,0.03147432357813363,25-50%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,88,6,0.0,0.0,0.16666666666666666,33,1.0,1.0,0.28512396694214875,>75%,20-50%,Q1_low_count,0.03333333333333333
robust_rows100_seed123_ep2_aug,89,19,0.21052631578947367,0.3684210526315789,0.5789473684210527,60,0.5,1.0,0.056402439024390245,25-50%,<=10%,Q3,0.3315789473684211
robust_rows100_seed123_ep2_aug,90,9,0.0,0.0,0.0,48,0.3125,0.75,0.08003048780487805,25-50%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,91,12,0.0,0.0,0.0,23,0.5652173913043478,1.0,0.020579268292682928,50-75%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,94,33,0.0,0.0,0.0,1,1.0,1.0,0.125,>75%,10-20%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,97,16,0.1875,0.375,0.5,66,0.5757575757575758,1.0,0.26859504132231404,50-75%,20-50%,Q3,0.30625
robust_rows100_seed123_ep2_aug,98,7,0.0,0.0,0.14285714285714285,46,0.17391304347826086,0.43478260869565216,0.07331821617535904,<=25%,<=10%,Q2,0.02857142857142857
robust_rows100_seed123_ep2_aug,105,14,0.0,0.07142857142857142,0.14285714285714285,42,0.5952380952380952,1.0,0.019054878048780487,50-75%,<=10%,Q2,0.049999999999999996
robust_rows100_seed123_ep2_aug,106,8,0.0,0.0,0.0,57,0.3684210526315789,0.7192982456140351,0.08677685950413223,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,108,8,0.0,0.0,0.125,59,0.3559322033898305,0.6610169491525424,0.16228070175438597,25-50%,10-20%,Q3,0.025
robust_rows100_seed123_ep2_aug,112,13,0.0,0.0,0.0,81,0.25925925925925924,0.654320987654321,0.08425720620842572,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,120,17,0.0,0.0,0.0,62,0.27419354838709675,0.7741935483870968,0.05366591080876795,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,122,18,0.1111111111111111,0.16666666666666666,0.2222222222222222,111,0.38738738738738737,0.7837837837837838,0.125,25-50%,10-20%,Q4_high_count,0.15
robust_rows100_seed123_ep2_aug,126,16,0.0,0.0,0.0,21,0.9523809523809523,1.0,0.22807017543859648,>75%,20-50%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,132,14,0.0,0.0,0.07142857142857142,100,0.16,0.46,0.16920731707317074,<=25%,10-20%,Q4_high_count,0.014285714285714285
robust_rows100_seed123_ep2_aug,136,100,0.0,0.0,0.0,9,1.0,1.0,0.16228070175438597,>75%,10-20%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,140,8,0.0,0.0,0.0,45,0.28888888888888886,0.7111111111111111,0.1706239646604086,25-50%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,143,21,0.047619047619047616,0.09523809523809523,0.14285714285714285,133,0.21052631578947367,0.45864661654135336,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.08095238095238094
robust_rows100_seed123_ep2_aug,146,11,0.0,0.0,0.0,40,0.575,1.0,0.15570672713529857,50-75%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,148,7,0.0,0.0,0.0,38,0.3157894736842105,0.8421052631578947,0.17073170731707318,25-50%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,153,20,0.0,0.0,0.1,29,1.0,1.0,0.06478658536585366,>75%,<=10%,Q1_low_count,0.020000000000000004
robust_rows100_seed123_ep2_aug,154,14,0.14285714285714285,0.42857142857142855,0.5,50,0.38,0.92,0.17355371900826447,25-50%,10-20%,Q2,0.3
robust_rows100_seed123_ep2_aug,155,28,0.03571428571428571,0.14285714285714285,0.35714285714285715,181,0.09392265193370165,0.27624309392265195,0.06651884700665188,<=25%,<=10%,Q4_high_count,0.13214285714285715
robust_rows100_seed123_ep2_aug,159,14,0.0,0.0,0.0,49,0.5510204081632653,1.0,0.1524122807017544,50-75%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,163,26,0.07692307692307693,0.15384615384615385,0.2692307692307692,139,0.33093525179856115,0.6762589928057554,0.05245720596355605,25-50%,<=10%,Q4_high_count,0.13846153846153847
robust_rows100_seed123_ep2_aug,170,14,0.0,0.0,0.0,48,0.4166666666666667,0.8958333333333334,0.1706239646604086,25-50%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,172,14,0.0,0.0,0.0,78,0.6666666666666666,1.0,0.1706239646604086,50-75%,10-20%,Q3,0.0
robust_rows100_seed123_ep2_aug,173,10,0.0,0.0,0.0,64,0.234375,0.59375,0.6658595641646489,<=25%,>50%,Q3,0.0
robust_rows100_seed123_ep2_aug,178,14,0.0,0.0,0.0,69,0.2753623188405797,0.7681159420289855,0.6658595641646489,25-50%,>50%,Q3,0.0
robust_rows100_seed123_ep2_aug,184,13,0.0,0.0,0.0,51,0.39215686274509803,0.9803921568627451,0.03552532123960695,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,186,6,0.0,0.0,0.0,31,0.41935483870967744,0.9354838709677419,0.22807017543859648,25-50%,20-50%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,189,13,0.0,0.0,0.0,41,0.4146341463414634,1.0,0.1524122807017544,25-50%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,190,6,0.0,0.0,0.0,31,0.22580645161290322,0.5483870967741935,0.03325774754346183,<=25%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,191,7,0.0,0.0,0.0,46,0.45652173913043476,0.9565217391304348,0.1706239646604086,25-50%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,192,6,0.0,0.0,0.0,34,0.2647058823529412,0.6470588235294118,0.15570672713529857,25-50%,10-20%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,195,8,0.0,0.0,0.0,52,0.5384615384615384,0.9423076923076923,0.15570672713529857,50-75%,10-20%,Q3,0.0
robust_rows100_seed123_ep2_aug,196,18,0.0,0.05555555555555555,0.05555555555555555,48,0.5,1.0,0.17073170731707318,25-50%,10-20%,Q2,0.027777777777777776
robust_rows100_seed123_ep2_aug,201,46,0.0,0.043478260869565216,0.06521739130434782,100,0.66,1.0,0.16228070175438597,50-75%,10-20%,Q4_high_count,0.026086956521739132
robust_rows100_seed123_ep2_aug,202,10,0.0,0.0,0.0,48,0.5625,1.0,0.042682926829268296,50-75%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,206,13,0.23076923076923078,0.23076923076923078,0.38461538461538464,94,0.30851063829787234,0.7446808510638298,0.125,25-50%,10-20%,Q4_high_count,0.26153846153846155
robust_rows100_seed123_ep2_aug,208,7,0.0,0.0,0.0,37,0.16216216216216217,0.4864864864864865,0.1706239646604086,<=25%,10-20%,Q2,0.0
robust_rows100_seed123_ep2_aug,212,12,0.0,0.0,0.0,49,0.42857142857142855,0.7959183673469388,0.036443953616786304,25-50%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,216,13,0.0,0.0,0.0,73,0.273972602739726,0.4794520547945205,0.082039911308204,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,217,6,0.0,0.16666666666666666,0.16666666666666666,28,0.35714285714285715,0.9285714285714286,0.037347560975609755,25-50%,<=10%,Q1_low_count,0.08333333333333333
robust_rows100_seed123_ep2_aug,221,7,0.0,0.0,0.0,34,0.35294117647058826,0.8529411764705882,0.037694013303769404,25-50%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,231,10,0.0,0.0,0.1,22,0.5454545454545454,1.0,0.06478658536585366,50-75%,<=10%,Q1_low_count,0.020000000000000004
robust_rows100_seed123_ep2_aug,237,6,0.0,0.0,0.0,36,0.2777777777777778,0.4722222222222222,0.07095343680709534,25-50%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,240,15,0.0,0.0,0.0,98,0.35714285714285715,0.7959183673469388,0.03277439024390244,25-50%,<=10%,Q4_high_count,0.0
robust_rows100_seed123_ep2_aug,241,6,0.0,0.0,0.0,43,0.13953488372093023,0.37209302325581395,0.0176697956929873,<=25%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,242,30,0.0,0.0,0.03333333333333333,12,1.0,1.0,0.26859504132231404,>75%,20-50%,Q1_low_count,0.006666666666666667
robust_rows100_seed123_ep2_aug,243,11,0.0,0.09090909090909091,0.18181818181818182,65,0.24615384615384617,0.49230769230769234,0.04212860310421286,<=25%,<=10%,Q3,0.06363636363636364
robust_rows100_seed123_ep2_aug,251,10,0.0,0.1,0.3,39,0.38461538461538464,0.8461538461538461,0.042682926829268296,25-50%,<=10%,Q2,0.09
robust_rows100_seed123_ep2_aug,254,16,0.0,0.0,0.0625,83,0.27710843373493976,0.7228915662650602,0.6658595641646489,25-50%,>50%,Q4_high_count,0.0125
robust_rows100_seed123_ep2_aug,256,15,0.0,0.0,0.0,72,0.2777777777777778,0.7777777777777778,0.06030701754385965,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,257,5,0.0,0.0,0.0,34,0.14705882352941177,0.3235294117647059,0.04417448923246825,<=25%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,260,17,0.0,0.0,0.0,73,0.8904109589041096,1.0,0.1706239646604086,>75%,10-20%,Q3,0.0
robust_rows100_seed123_ep2_aug,261,30,0.0,0.0,0.0,14,1.0,1.0,0.11570247933884298,>75%,10-20%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,268,25,0.0,0.08,0.16,106,0.27358490566037735,0.6792452830188679,0.6681034482758621,25-50%,>50%,Q4_high_count,0.056
robust_rows100_seed123_ep2_aug,269,7,0.0,0.14285714285714285,0.14285714285714285,33,0.5454545454545454,1.0,0.6658595641646489,50-75%,>50%,Q1_low_count,0.07142857142857142
robust_rows100_seed123_ep2_aug,271,14,0.0,0.14285714285714285,0.21428571428571427,79,0.35443037974683544,0.9746835443037974,0.16920731707317074,25-50%,10-20%,Q3,0.08571428571428572
robust_rows100_seed123_ep2_aug,276,33,0.15151515151515152,0.5151515151515151,0.5757575757575758,252,0.11507936507936507,0.3055555555555556,0.08662280701754387,<=25%,<=10%,Q4_high_count,0.34545454545454546
robust_rows100_seed123_ep2_aug,277,22,0.0,0.09090909090909091,0.13636363636363635,166,0.12650602409638553,0.35542168674698793,0.019878520154610713,<=25%,<=10%,Q4_high_count,0.05454545454545454
robust_rows100_seed123_ep2_aug,278,11,0.0,0.0,0.0,36,0.3888888888888889,0.9444444444444444,0.027210884353741496,25-50%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,280,13,0.0,0.0,0.0,85,0.29411764705882354,0.6823529411764706,0.125,25-50%,10-20%,Q4_high_count,0.0
robust_rows100_seed123_ep2_aug,283,6,0.0,0.0,0.0,36,0.16666666666666666,0.5,0.019955654101995565,<=25%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,288,9,0.0,0.0,0.0,28,0.32142857142857145,0.8214285714285714,0.06478658536585366,25-50%,<=10%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,293,7,0.0,0.0,0.14285714285714285,34,0.4117647058823529,1.0,0.012957317073170731,25-50%,<=10%,Q1_low_count,0.02857142857142857
robust_rows100_seed123_ep2_aug,298,15,0.06666666666666667,0.06666666666666667,0.06666666666666667,105,0.5238095238095238,0.7333333333333333,0.12195121951219512,50-75%,10-20%,Q4_high_count,0.06666666666666667
robust_rows100_seed123_ep2_aug,305,19,0.0,0.0,0.0,112,0.1875,0.5089285714285714,0.1706239646604086,<=25%,10-20%,Q4_high_count,0.0
robust_rows100_seed123_ep2_aug,307,9,0.0,0.0,0.0,65,0.3230769230769231,0.8615384615384616,0.04656319290465632,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,313,13,0.0,0.0,0.0,70,0.21428571428571427,0.5714285714285714,0.16920731707317074,<=25%,10-20%,Q3,0.0
robust_rows100_seed123_ep2_aug,319,12,0.0,0.0,0.08333333333333333,91,0.18681318681318682,0.5054945054945055,0.07327586206896551,<=25%,<=10%,Q4_high_count,0.016666666666666666
robust_rows100_seed123_ep2_aug,327,7,0.0,0.0,0.0,38,0.2631578947368421,0.5526315789473685,0.034787410270568746,25-50%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,328,19,0.10526315789473684,0.15789473684210525,0.15789473684210525,84,0.19047619047619047,0.5119047619047619,0.05135284373274434,<=25%,<=10%,Q4_high_count,0.13157894736842105
robust_rows100_seed123_ep2_aug,335,9,0.0,0.0,0.0,37,0.5945945945945946,1.0,0.6658595641646489,50-75%,>50%,Q2,0.0
robust_rows100_seed123_ep2_aug,345,10,0.0,0.0,0.0,63,0.3333333333333333,0.8095238095238095,0.036443953616786304,25-50%,<=10%,Q3,0.0
robust_rows100_seed123_ep2_aug,348,7,0.0,0.0,0.0,39,0.1794871794871795,0.4358974358974359,0.0491307634164777,<=25%,<=10%,Q2,0.0
robust_rows100_seed123_ep2_aug,355,9,0.0,0.0,0.0,28,0.5,1.0,0.22518159806295399,25-50%,20-50%,Q1_low_count,0.0
robust_rows100_seed123_ep2_aug,356,12,0.0,0.0,0.0,36,1.0,1.0,0.28512396694214875,>75%,20-50%,Q2,0.0
robust_rows100_seed123_ep2_aug,360,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,123,0.4065040650406504,0.7723577235772358,0.16920731707317074,25-50%,10-20%,Q4_high_count,0.3333333333333333
robust_rows100_seed123_ep2_aug,361,12,0.0,0.0,0.0,81,0.14814814814814814,0.3333333333333333,0.02418745275888133,<=25%,<=10%,Q4_high_count,0.0
