weights,split,R@1,R@3,R@5,Score,top1_unique_ships,top1_max_ship_fraction,top1_entropy
"(0.3, 0.05, 0.2, 0.45)",random20,0.09016393442622951,0.1751117734724292,0.2511177347242921,0.14783904619970195,29,0.6065573770491803,1.6992530610631353
"(0.3, 0.05, 0.2, 0.45)",latest20,0.07824143070044709,0.1587183308494784,0.23770491803278687,0.13427719821162443,26,0.6274217585692996,1.517876381435668
"(0.3, 0.05, 0.2, 0.45)",earliest20,0.08271236959761549,0.1512667660208644,0.21236959761549926,0.1292101341281669,29,0.49552906110283157,2.056942901757248
"(0.3, 0.05, 0.2, 0.45)",month_latest,0.052088221492257156,0.11403097137494134,0.1722196152041295,0.09469732519943688,40,0.2008446738620366,2.5505396053203486
"(0.3, 0.05, 0.2, 0.45)",ais_group_random20,0.059708509637987774,0.11330512458862248,0.15702867889045605,0.09525152797367184,32,0.5745181006111895,1.9082622342260864
"(0.3, 0.05, 0.25, 0.4)",random20,0.09090909090909091,0.176602086438152,0.2473919523099851,0.1479135618479881,25,0.6087928464977646,1.6796540164930938
"(0.3, 0.05, 0.25, 0.4)",latest20,0.07600596125186289,0.1602086438152012,0.23695976154992549,0.1334575260804769,26,0.6318926974664679,1.5069134123673176
"(0.3, 0.05, 0.25, 0.4)",earliest20,0.08047690014903129,0.1527570789865872,0.21311475409836064,0.12868852459016394,30,0.5044709388971684,2.0274464621126906
"(0.3, 0.05, 0.25, 0.4)",month_latest,0.04786485218207415,0.11356170811825433,0.1698732989206945,0.09197559831065227,40,0.19568277803847958,2.5384351100228444
"(0.3, 0.05, 0.25, 0.4)",ais_group_random20,0.06017865538316878,0.11377527033380348,0.15749882463563705,0.09572167371885285,30,0.5853314527503526,1.850790742256259
"(0.3, 0.05, 0.3, 0.35)",random20,0.09165424739195231,0.18032786885245902,0.2496274217585693,0.14985096870342773,27,0.6087928464977646,1.678074296454966
"(0.3, 0.05, 0.3, 0.35)",latest20,0.07302533532041729,0.16244411326378538,0.23397913561847988,0.13204172876304024,27,0.6304023845007451,1.5067613989063906
"(0.3, 0.05, 0.3, 0.35)",earliest20,0.07898658718330849,0.15424739195231,0.21385991058122206,0.12853949329359166,30,0.5119225037257824,1.99464736840101
"(0.3, 0.05, 0.3, 0.35)",month_latest,0.04974190520882215,0.11215391834819334,0.16799624589394652,0.0921163772876584,39,0.19005161895823558,2.539178705347739
"(0.3, 0.05, 0.3, 0.35)",ais_group_random20,0.06017865538316878,0.11330512458862248,0.15937940761636107,0.09595674659144335,31,0.5933239304184297,1.8056251623382142
"(0.3, 0.05, 0.35, 0.3)",random20,0.09090909090909091,0.18032786885245902,0.2496274217585693,0.14947839046199704,25,0.6102831594634873,1.650111166625098
"(0.3, 0.05, 0.35, 0.3)",latest20,0.07228017883755589,0.1646795827123696,0.23099850968703428,0.1317436661698957,28,0.6311475409836066,1.5135852658623217
"(0.3, 0.05, 0.35, 0.3)",earliest20,0.07526080476900149,0.15350223546944858,0.21385991058122206,0.12645305514157973,30,0.5163934426229508,1.9693834336356066
"(0.3, 0.05, 0.35, 0.3)",month_latest,0.04927264195213515,0.11403097137494134,0.16799624589394652,0.09244486156733928,39,0.18770530267480057,2.552715066055801
"(0.3, 0.05, 0.35, 0.3)",ais_group_random20,0.059708509637987774,0.11424541607898449,0.15937940761636107,0.09600376116596146,30,0.5984955336154207,1.771838107672156
"(0.3, 0.05, 0.4, 0.25)",random20,0.09090909090909091,0.1825633383010432,0.2511177347242921,0.15044709388971683,26,0.6095380029806259,1.6544458612622333
"(0.3, 0.05, 0.4, 0.25)",latest20,0.07078986587183309,0.1646795827123696,0.22950819672131148,0.13070044709388973,27,0.6311475409836066,1.5096685689031635
"(0.3, 0.05, 0.4, 0.25)",earliest20,0.07451564828614009,0.15350223546944858,0.21982116244411326,0.12727272727272726,32,0.5208643815201193,1.9467083579105877
"(0.3, 0.05, 0.4, 0.25)",month_latest,0.04833411543876114,0.11168465509150634,0.1656499296105115,0.09080244016893477,37,0.19099014547160958,2.5662279451756844
"(0.3, 0.05, 0.4, 0.25)",ais_group_random20,0.05923836389280677,0.1147155618241655,0.16031969910672308,0.09609779031499764,31,0.6031969910672308,1.7412659245410271
"(0.3, 0.05, 0.45, 0.2)",random20,0.08941877794336811,0.18479880774962743,0.2526080476900149,0.15067064083457526,27,0.6095380029806259,1.646888737327958
"(0.3, 0.05, 0.45, 0.2)",latest20,0.06929955290611028,0.16393442622950818,0.22280178837555886,0.12839046199701937,26,0.6311475409836066,1.5132622632378976
"(0.3, 0.05, 0.45, 0.2)",earliest20,0.07377049180327869,0.15946348733233978,0.21982116244411326,0.12868852459016394,30,0.5275707898658718,1.899166558126429
"(0.3, 0.05, 0.45, 0.2)",month_latest,0.04692632566870014,0.11168465509150634,0.1694040356640075,0.09084936649460347,36,0.19474425152510558,2.5521230107682973
"(0.3, 0.05, 0.45, 0.2)",ais_group_random20,0.05829807240244476,0.11377527033380348,0.1617301363422661,0.09562764456981665,28,0.6055477197931358,1.721644050464318
"(0.3, 0.05, 0.5, 0.15)",random20,0.08941877794336811,0.18181818181818182,0.2503725782414307,0.14932935916542472,30,0.6080476900149031,1.6557308351057163
"(0.3, 0.05, 0.5, 0.15)",latest20,0.06706408345752608,0.16393442622950818,0.22578241430700446,0.12786885245901639,25,0.6341281669150521,1.502670672317576
"(0.3, 0.05, 0.5, 0.15)",earliest20,0.07302533532041729,0.1572280178837556,0.22429210134128166,0.12853949329359166,25,0.526080476900149,1.8756760939741932
"(0.3, 0.05, 0.5, 0.15)",month_latest,0.04692632566870014,0.11262318160488034,0.1722196152041295,0.09169404035664008,34,0.2041295166588456,2.544621848678579
"(0.3, 0.05, 0.5, 0.15)",ais_group_random20,0.05735778091208275,0.11189468735307946,0.16408086506817113,0.09506346967559945,27,0.610249177244946,1.6802378878683197
"(0.3, 0.05, 0.55, 0.1)",random20,0.08718330849478391,0.1810730253353204,0.2526080476900149,0.14843517138599105,28,0.6073025335320418,1.631737199227834
"(0.3, 0.05, 0.55, 0.1)",latest20,0.06631892697466468,0.1646795827123696,0.22652757078986588,0.1278688524590164,25,0.6348733233979136,1.4996387695688573
"(0.3, 0.05, 0.55, 0.1)",earliest20,0.07526080476900149,0.16095380029806258,0.22503725782414308,0.13092399403874816,26,0.526080476900149,1.8670998691218799
"(0.3, 0.05, 0.55, 0.1)",month_latest,0.044110746128578134,0.11403097137494134,0.1722196152041295,0.09070858751759736,33,0.21116846550915064,2.537005780107943
"(0.3, 0.05, 0.55, 0.1)",ais_group_random20,0.05594734367653973,0.11142454160789844,0.16596144804889515,0.09459332393041843,26,0.610719322990127,1.6779152680784688
"(0.3, 0.05, 0.6, 0.05)",random20,0.08867362146050671,0.18330849478390462,0.2459016393442623,0.1485096870342772,27,0.6073025335320418,1.625187791526543
"(0.3, 0.05, 0.6, 0.05)",latest20,0.07004470938897168,0.15946348733233978,0.22801788375558868,0.1284649776453055,24,0.6341281669150521,1.5106667311733182
"(0.3, 0.05, 0.6, 0.05)",earliest20,0.07526080476900149,0.1587183308494784,0.22354694485842028,0.1299552906110283,24,0.5253353204172876,1.844867536938456
"(0.3, 0.05, 0.6, 0.05)",month_latest,0.042702956358517126,0.11403097137494134,0.1712810886907555,0.08981698732989206,32,0.21820741435945565,2.53482862391192
"(0.3, 0.05, 0.6, 0.05)",ais_group_random20,0.05594734367653973,0.11001410437235543,0.16408086506817113,0.09379407616361071,24,0.608368594264222,1.6670203224604394
"(0.3, 0.05, 0.65, 0.0)",random20,0.08941877794336811,0.18181818181818182,0.2451564828614009,0.14828614008941876,25,0.6065573770491803,1.6188647977234325
"(0.3, 0.05, 0.65, 0.0)",latest20,0.07078986587183309,0.1572280178837556,0.23174366616989567,0.12891207153502235,26,0.6318926974664679,1.5404138937501037
"(0.3, 0.05, 0.65, 0.0)",earliest20,0.07377049180327869,0.1587183308494784,0.22652757078986588,0.12980625931445605,25,0.5238450074515648,1.8488049367593142
"(0.3, 0.05, 0.65, 0.0)",month_latest,0.04317221961520413,0.11450023463162834,0.1712810886907555,0.09019239793524167,32,0.2266541529798217,2.5281123185960253
"(0.3, 0.05, 0.65, 0.0)",ais_group_random20,0.0535966149506347,0.11095439586271744,0.1622002820874471,0.092524682651622,25,0.609779031499765,1.6445857566398419
"(0.3, 0.1, 0.0, 0.6)",random20,0.08792846497764531,0.1751117734724292,0.2481371087928465,0.14612518628912072,30,0.5976154992548435,1.7366755728308985
"(0.3, 0.1, 0.0, 0.6)",latest20,0.07526080476900149,0.1557377049180328,0.23323397913561847,0.13099850968703428,29,0.6065573770491803,1.6080305234916104
"(0.3, 0.1, 0.0, 0.6)",earliest20,0.08494783904619971,0.15499254843517138,0.20864381520119224,0.13070044709388973,30,0.46199701937406856,2.186517472093163
"(0.3, 0.1, 0.0, 0.6)",month_latest,0.04645706241201314,0.11356170811825433,0.1694040356640075,0.09117785077428436,41,0.2308775222900047,2.5689950058607596
"(0.3, 0.1, 0.0, 0.6)",ais_group_random20,0.05453690644099671,0.11095439586271744,0.15890926187118007,0.0923366243535496,33,0.5223319228960978,2.090735530961782
"(0.3, 0.1, 0.05, 0.55)",random20,0.08792846497764531,0.176602086438152,0.2518628912071535,0.14731743666169897,30,0.5998509687034277,1.7303740970125943
"(0.3, 0.1, 0.05, 0.55)",latest20,0.07451564828614009,0.1557377049180328,0.23546944858420268,0.13107302533532042,30,0.6102831594634873,1.5875733041445825
"(0.3, 0.1, 0.05, 0.55)",earliest20,0.08494783904619971,0.15052160953800298,0.21013412816691504,0.12965722801788376,31,0.4731743666169896,2.1515633217357357
"(0.3, 0.1, 0.05, 0.55)",month_latest,0.047395588925387144,0.11590802440168935,0.1703425621773815,0.09253871421867668,40,0.21398404504927265,2.563995885913937
"(0.3, 0.1, 0.05, 0.55)",ais_group_random20,0.056417489421720736,0.11236483309826047,0.15655853314527504,0.09322990126939351,31,0.5477197931358722,2.0076070995632094
"(0.3, 0.1, 0.1, 0.5)",random20,0.08792846497764531,0.176602086438152,0.2481371087928465,0.14657228017883756,30,0.6050670640834576,1.7131723703332373
"(0.3, 0.1, 0.1, 0.5)",latest20,0.07451564828614009,0.15946348733233978,0.23621460506706407,0.1323397913561848,30,0.6140089418777943,1.5705532960649191
"(0.3, 0.1, 0.1, 0.5)",earliest20,0.08420268256333831,0.14903129657228018,0.21162444113263784,0.12913561847988078,31,0.4828614008941878,2.10974578728113
"(0.3, 0.1, 0.1, 0.5)",month_latest,0.048803378695448145,0.11543876114500234,0.17315814171750352,0.09366494603472547,41,0.2064758329422806,2.5581825180620594
"(0.3, 0.1, 0.1, 0.5)",ais_group_random20,0.05735778091208275,0.11377527033380348,0.15796897038081806,0.09440526563234602,30,0.5655853314527504,1.9334724133933714
"(0.3, 0.1, 0.15, 0.45)",random20,0.09090909090909091,0.1751117734724292,0.2473919523099851,0.14746646795827123,29,0.6065573770491803,1.7027024371356125
"(0.3, 0.1, 0.15, 0.45)",latest20,0.07526080476900149,0.16095380029806258,0.23621460506706407,0.13315946348733235,24,0.6214605067064084,1.5136451301268243
"(0.3, 0.1, 0.15, 0.45)",earliest20,0.08271236959761549,0.15052160953800298,0.21535022354694486,0.12958271236959762,30,0.49254843517138597,2.073033365913504
"(0.3, 0.1, 0.15, 0.45)",month_latest,0.05021116846550915,0.11590802440168935,0.17503519474425153,0.09488503050211168,41,0.1984983575786016,2.5462018177826686
"(0.3, 0.1, 0.15, 0.45)",ais_group_random20,0.05923836389280677,0.11330512458862248,0.15655853314527504,0.09492242595204514,31,0.5768688293370945,1.8885481884220108
"(0.3, 0.1, 0.2, 0.4)",random20,0.09016393442622951,0.17585692995529062,0.2466467958271237,0.14716840536512668,27,0.6073025335320418,1.6878834241725753
"(0.3, 0.1, 0.2, 0.4)",latest20,0.07377049180327869,0.1631892697466468,0.23845007451564829,0.13353204172876304,25,0.6251862891207154,1.512601400903475
"(0.3, 0.1, 0.2, 0.4)",earliest20,0.08047690014903129,0.1512667660208644,0.21460506706408347,0.12853949329359166,31,0.5022354694485842,2.0329840597029616
"(0.3, 0.1, 0.2, 0.4)",month_latest,0.04974190520882215,0.11450023463162834,0.1708118254340685,0.09338338808071328,39,0.19192867198498356,2.5446250892269062
"(0.3, 0.1, 0.2, 0.4)",ais_group_random20,0.06017865538316878,0.11236483309826047,0.15749882463563705,0.09529854254818992,31,0.5900329102021626,1.8303863207045772
"(0.3, 0.1, 0.25, 0.35)",random20,0.09090909090909091,0.1780923994038748,0.2496274217585693,0.14880774962742177,26,0.6080476900149031,1.6797972928538352
"(0.3, 0.1, 0.25, 0.35)",latest20,0.07377049180327869,0.16393442622950818,0.23248882265275708,0.13256333830104322,26,0.6259314456035767,1.5098452168295362
"(0.3, 0.1, 0.25, 0.35)",earliest20,0.07973174366616989,0.1512667660208644,0.21684053651266766,0.1286140089418778,31,0.507451564828614,2.0085814230292747
"(0.3, 0.1, 0.25, 0.35)",month_latest,0.050680431722196155,0.11309244486156735,0.1689347724073205,0.09305490380103237,36,0.18301267010793054,2.5358520621133325
"(0.3, 0.1, 0.25, 0.35)",ais_group_random20,0.05923836389280677,0.1151857075693465,0.15749882463563705,0.09567465914433473,31,0.5961448048895157,1.7951072699614379
"(0.3, 0.1, 0.3, 0.3)",random20,0.09016393442622951,0.17883755588673622,0.2488822652757079,0.1485096870342772,28,0.6073025335320418,1.6796492772871578
"(0.3, 0.1, 0.3, 0.3)",latest20,0.07302533532041729,0.1661698956780924,0.23174366616989567,0.1327123695976155,28,0.6274217585692996,1.516391970773876
"(0.3, 0.1, 0.3, 0.3)",earliest20,0.07824143070044709,0.1512667660208644,0.21684053651266766,0.1278688524590164,32,0.5126676602086438,1.9894144525557391
"(0.3, 0.1, 0.3, 0.3)",month_latest,0.04974190520882215,0.11450023463162834,0.16752698263725951,0.09272641952135147,38,0.18770530267480057,2.5468094720674364
"(0.3, 0.1, 0.3, 0.3)",ais_group_random20,0.059708509637987774,0.1156558533145275,0.15843911612599906,0.09623883403855196,29,0.6013164080865068,1.7595428077641404
"(0.3, 0.1, 0.35, 0.25)",random20,0.09090909090909091,0.18330849478390462,0.2511177347242921,0.15067064083457526,29,0.6095380029806259,1.6652278841395611
"(0.3, 0.1, 0.35, 0.25)",latest20,0.07004470938897168,0.16840536512667661,0.23025335320417287,0.1315946348733234,26,0.6251862891207154,1.5254421894273735
"(0.3, 0.1, 0.35, 0.25)",earliest20,0.07600596125186289,0.15350223546944858,0.22205663189269748,0.1284649776453055,31,0.5201192250372578,1.943635291317129
"(0.3, 0.1, 0.35, 0.25)",month_latest,0.047395588925387144,0.11356170811825433,0.1651806663538245,0.09080244016893477,35,0.19239793524167056,2.5463235440890792
"(0.3, 0.1, 0.35, 0.25)",ais_group_random20,0.05923836389280677,0.11377527033380348,0.1622002820874471,0.09619181946403385,30,0.6041372825575928,1.7406903440395385
"(0.3, 0.1, 0.4, 0.2)",random20,0.09016393442622951,0.18181818181818182,0.2533532041728763,0.15029806259314457,29,0.6073025335320418,1.662658867507121
"(0.3, 0.1, 0.4, 0.2)",latest20,0.06855439642324888,0.1646795827123696,0.22801788375558868,0.12928464977645304,26,0.6274217585692996,1.511266028296032
"(0.3, 0.1, 0.4, 0.2)",earliest20,0.07600596125186289,0.1572280178837556,0.21982116244411326,0.12913561847988075,30,0.526080476900149,1.898842922837545
"(0.3, 0.1, 0.4, 0.2)",month_latest,0.047395588925387144,0.11262318160488034,0.1694040356640075,0.09136555607695918,34,0.1966213045518536,2.5446777566193095
"(0.3, 0.1, 0.4, 0.2)",ais_group_random20,0.059708509637987774,0.11283497884344147,0.1622002820874471,0.09614480488951574,29,0.60742830277386,1.7171558141908387
"(0.3, 0.1, 0.45, 0.15)",random20,0.08792846497764531,0.1810730253353204,0.2511177347242921,0.1485096870342772,30,0.6065573770491803,1.665903006557893
"(0.3, 0.1, 0.45, 0.15)",latest20,0.06706408345752608,0.16542473919523099,0.22578241430700446,0.12831594634873322,25,0.6259314456035767,1.5154248363593952
"(0.3, 0.1, 0.45, 0.15)",earliest20,0.07451564828614009,0.15946348733233978,0.22503725782414308,0.13010432190760057,27,0.5238450074515648,1.8848600039505785
"(0.3, 0.1, 0.45, 0.15)",month_latest,0.04598779915532614,0.11496949788831534,0.17268887846081651,0.09202252463632098,33,0.2045987799155326,2.5363765979736104
"(0.3, 0.1, 0.45, 0.15)",ais_group_random20,0.05876821814762576,0.11377527033380348,0.16408086506817113,0.09633286318758816,27,0.611189468735308,1.689414725906838
"(0.3, 0.1, 0.5, 0.1)",random20,0.08867362146050671,0.18032786885245902,0.2503725782414307,0.1485096870342772,28,0.6073025335320418,1.640046143693581
"(0.3, 0.1, 0.5, 0.1)",latest20,0.06855439642324888,0.1646795827123696,0.22801788375558868,0.12928464977645304,25,0.6281669150521609,1.51512850240015
"(0.3, 0.1, 0.5, 0.1)",earliest20,0.07451564828614009,0.161698956780924,0.22727272727272727,0.13122205663189268,28,0.526080476900149,1.874970168624136
"(0.3, 0.1, 0.5, 0.1)",month_latest,0.04176442984514313,0.11356170811825433,0.1717503519474425,0.08930079774753635,32,0.21069920225246364,2.5226626437499617
"(0.3, 0.1, 0.5, 0.1)",ais_group_random20,0.05782792665726375,0.11001410437235543,0.16784203102961917,0.09548660084626234,26,0.613070051716032,1.6679322337050253
"(0.3, 0.1, 0.55, 0.05)",random20,0.08718330849478391,0.18032786885245902,0.2459016393442623,0.14687034277198213,26,0.6058122205663189,1.6423773378075375
"(0.3, 0.1, 0.55, 0.05)",latest20,0.07004470938897168,0.15946348733233978,0.22801788375558868,0.1284649776453055,25,0.6281669150521609,1.5185563208791613
"(0.3, 0.1, 0.55, 0.05)",earliest20,0.07377049180327869,0.1602086438152012,0.22876304023845007,0.13070044709388973,26,0.5245901639344263,1.8739365900833036
"(0.3, 0.1, 0.55, 0.05)",month_latest,0.04082590333176912,0.11496949788831534,0.1712810886907555,0.08916001877053026,31,0.21586109807602064,2.5232345125868965
"(0.3, 0.1, 0.55, 0.05)",ais_group_random20,0.05594734367653973,0.10860366713681241,0.16455101081335213,0.09346497414198401,25,0.611659614480489,1.655208267316244
"(0.3, 0.1, 0.6, 0.0)",random20,0.08792846497764531,0.18330849478390462,0.2436661698956781,0.14769001490312966,26,0.6035767511177347,1.6471982811683534
"(0.3, 0.1, 0.6, 0.0)",latest20,0.07004470938897168,0.15797317436661698,0.23025335320417287,0.1284649776453055,27,0.6259314456035767,1.5440921479580694
"(0.3, 0.1, 0.6, 0.0)",earliest20,0.07302533532041729,0.16095380029806258,0.22727272727272727,0.13025335320417286,26,0.5230998509687034,1.8680681654023146
"(0.3, 0.1, 0.6, 0.0)",month_latest,0.04223369310183012,0.11496949788831534,0.1712810886907555,0.08986391365556076,33,0.22477709995307368,2.517278962093499
"(0.3, 0.1, 0.6, 0.0)",ais_group_random20,0.05453690644099671,0.11048425011753643,0.16314057357780912,0.0930418429713211,24,0.609308885754584,1.6467512561308306
"(0.3, 0.15, 0.0, 0.55)",random20,0.08792846497764531,0.17585692995529062,0.2503725782414307,0.146795827123696,31,0.5961251862891207,1.7573058463403806
"(0.3, 0.15, 0.0, 0.55)",latest20,0.07451564828614009,0.1587183308494784,0.23397913561847988,0.13166915052160955,31,0.6065573770491803,1.6111008892254985
"(0.3, 0.15, 0.0, 0.55)",earliest20,0.08569299552906111,0.1527570789865872,0.21385991058122206,0.1314456035767511,33,0.47242921013412814,2.1593418828258546
"(0.3, 0.15, 0.0, 0.55)",month_latest,0.045518535898639134,0.11637728765837635,0.17268887846081651,0.09221022993899577,41,0.21398404504927265,2.5679853588662653
"(0.3, 0.15, 0.0, 0.55)",ais_group_random20,0.05876821814762576,0.11330512458862248,0.15514809590973203,0.09440526563234604,30,0.5477197931358722,1.9973521290824952
"(0.3, 0.15, 0.05, 0.5)",random20,0.08867362146050671,0.176602086438152,0.2481371087928465,0.14694485842026825,31,0.5991058122205664,1.7505583223611634
"(0.3, 0.15, 0.05, 0.5)",latest20,0.07526080476900149,0.1602086438152012,0.23248882265275708,0.1321907600596125,29,0.613263785394933,1.5684647742893685
"(0.3, 0.15, 0.05, 0.5)",earliest20,0.08420268256333831,0.15052160953800298,0.21013412816691504,0.12928464977645304,33,0.48062593144560356,2.1376973294953725
"(0.3, 0.15, 0.05, 0.5)",month_latest,0.04692632566870014,0.11637728765837635,0.17362740497419052,0.09310183012670108,42,0.20694509619896762,2.5526013764759448
"(0.3, 0.15, 0.05, 0.5)",ais_group_random20,0.05782792665726375,0.11189468735307946,0.15702867889045605,0.09388810531264694,31,0.5660554771979314,1.9343089325560958
"(0.3, 0.15, 0.1, 0.45)",random20,0.08867362146050671,0.17585692995529062,0.2473919523099851,0.14657228017883756,31,0.6013412816691506,1.7328904710267568
"(0.3, 0.15, 0.1, 0.45)",latest20,0.07526080476900149,0.161698956780924,0.23472429210134127,0.13308494783904617,28,0.6147540983606558,1.5476417694551512
"(0.3, 0.15, 0.1, 0.45)",earliest20,0.08196721311475409,0.15052160953800298,0.21535022354694486,0.1292101341281669,32,0.4903129657228018,2.0880493042929023
"(0.3, 0.15, 0.1, 0.45)",month_latest,0.048803378695448145,0.11543876114500234,0.17362740497419052,0.09375879868606288,42,0.1975598310652276,2.5497393507210115
"(0.3, 0.15, 0.1, 0.45)",ais_group_random20,0.05688763516690174,0.1156558533145275,0.15561824165491303,0.09426422190879173,31,0.5801598495533615,1.8692326546836016
"(0.3, 0.15, 0.15, 0.4)",random20,0.08867362146050671,0.176602086438152,0.2488822652757079,0.14709388971684054,29,0.6050670640834576,1.7018409635981024
"(0.3, 0.15, 0.15, 0.4)",latest20,0.07451564828614009,0.1646795827123696,0.23695976154992549,0.13405365126676602,25,0.6192250372578242,1.5218489263113464
"(0.3, 0.15, 0.15, 0.4)",earliest20,0.08122205663189269,0.15201192250372578,0.21460506706408347,0.12913561847988078,32,0.5014903129657228,2.0486726901614896
"(0.3, 0.15, 0.15, 0.4)",month_latest,0.05021116846550915,0.11496949788831534,0.1703425621773815,0.09366494603472549,39,0.18770530267480057,2.5415848218262895
"(0.3, 0.15, 0.15, 0.4)",ais_group_random20,0.05876821814762576,0.11330512458862248,0.15608838740009404,0.09459332393041844,32,0.5872120357310766,1.8401359616717894
"(0.3, 0.15, 0.2, 0.35)",random20,0.08941877794336811,0.1795827123695976,0.2496274217585693,0.1485096870342772,28,0.6043219076005961,1.698485028098554
"(0.3, 0.15, 0.2, 0.35)",latest20,0.07377049180327869,0.16840536512667661,0.23323397913561847,0.13405365126676602,28,0.6199701937406855,1.5292203804321156
"(0.3, 0.15, 0.2, 0.35)",earliest20,0.07973174366616989,0.1497764530551416,0.21758569299552907,0.12831594634873322,33,0.5052160953800298,2.0229865602043198
"(0.3, 0.15, 0.2, 0.35)",month_latest,0.05114969497888315,0.11450023463162834,0.1703425621773815,0.09399343031440638,37,0.18113561708118253,2.5364398099461196
"(0.3, 0.15, 0.2, 0.35)",ais_group_random20,0.059708509637987774,0.1147155618241655,0.15749882463563705,0.09576868829337093,31,0.5947343676539727,1.793299470291323
"(0.3, 0.15, 0.25, 0.3)",random20,0.08792846497764531,0.1825633383010432,0.2503725782414307,0.14880774962742177,30,0.6043219076005961,1.704386224962865
"(0.3, 0.15, 0.25, 0.3)",latest20,0.07451564828614009,0.16691505216095381,0.23323397913561847,0.13397913561847988,26,0.6199701937406855,1.5207471812014495
"(0.3, 0.15, 0.25, 0.3)",earliest20,0.07749627421758569,0.15201192250372578,0.21684053651266766,0.12771982116244412,31,0.511177347242921,1.9896244929857003
"(0.3, 0.15, 0.25, 0.3)",month_latest,0.05161895823557015,0.11590802440168935,0.1703425621773815,0.09465039887376818,36,0.18958235570154858,2.545530108792409
"(0.3, 0.15, 0.25, 0.3)",ais_group_random20,0.059708509637987774,0.1147155618241655,0.15890926187118007,0.09605077574047954,30,0.6017865538316878,1.7586449030056195
"(0.3, 0.15, 0.3, 0.25)",random20,0.08941877794336811,0.18181818181818182,0.2511177347242921,0.149478390461997,31,0.6043219076005961,1.7003967773752002
"(0.3, 0.15, 0.3, 0.25)",latest20,0.07377049180327869,0.16393442622950818,0.23025335320417287,0.13211624441132636,26,0.6192250372578242,1.5208089147645787
"(0.3, 0.15, 0.3, 0.25)",earliest20,0.07749627421758569,0.15424739195231,0.21907600596125187,0.12883755588673623,31,0.518628912071535,1.953334858833251
"(0.3, 0.15, 0.3, 0.25)",month_latest,0.04927264195213515,0.11684655091506335,0.1670577193805725,0.09310183012670108,35,0.19521351478179258,2.541280989353668
"(0.3, 0.15, 0.3, 0.25)",ais_group_random20,0.06064880112834979,0.11142454160789844,0.1607898448519041,0.09590973201692524,31,0.6064880112834978,1.7366148752133403
"(0.3, 0.15, 0.35, 0.2)",random20,0.09090909090909091,0.18032786885245902,0.2511177347242921,0.1497764530551416,30,0.6065573770491803,1.674357513130353
"(0.3, 0.15, 0.35, 0.2)",latest20,0.07004470938897168,0.16691505216095381,0.22801788375558868,0.13070044709388973,26,0.6199701937406855,1.5276684961733067
"(0.3, 0.15, 0.35, 0.2)",earliest20,0.07749627421758569,0.15946348733233978,0.22578241430700446,0.13174366616989566,31,0.522354694485842,1.9220602074120552
"(0.3, 0.15, 0.35, 0.2)",month_latest,0.04833411543876114,0.11403097137494134,0.1689347724073205,0.09216330361332707,34,0.1975598310652276,2.545382450198664
"(0.3, 0.15, 0.35, 0.2)",ais_group_random20,0.06017865538316878,0.11189468735307946,0.16314057357780912,0.09628584861307005,30,0.607898448519041,1.718661426463248
"(0.3, 0.15, 0.4, 0.15)",random20,0.08792846497764531,0.1825633383010432,0.2533532041728763,0.14940387481371087,30,0.6028315946348733,1.6879840236972972
"(0.3, 0.15, 0.4, 0.15)",latest20,0.06706408345752608,0.1676602086438152,0.22652757078986588,0.12913561847988078,25,0.6214605067064084,1.5233246135027882
"(0.3, 0.15, 0.4, 0.15)",earliest20,0.07600596125186289,0.15946348733233978,0.22652757078986588,0.13114754098360656,29,0.526080476900149,1.889349845779295
"(0.3, 0.15, 0.4, 0.15)",month_latest,0.04598779915532614,0.11403097137494134,0.1712810886907555,0.09145940872829657,33,0.20272172688878462,2.5414725938911995
"(0.3, 0.15, 0.4, 0.15)",ais_group_random20,0.059708509637987774,0.11142454160789844,0.16408086506817113,0.09609779031499766,27,0.610249177244946,1.6941477918155812
"(0.3, 0.15, 0.45, 0.1)",random20,0.08718330849478391,0.18330849478390462,0.2511177347242921,0.14880774962742177,27,0.6013412816691506,1.6719412345267497
"(0.3, 0.15, 0.45, 0.1)",latest20,0.06855439642324888,0.16542473919523099,0.22578241430700446,0.12906110283159464,25,0.6222056631892697,1.5229700585186636
"(0.3, 0.15, 0.45, 0.1)",earliest20,0.07451564828614009,0.161698956780924,0.22429210134128166,0.13062593144560358,27,0.5253353204172876,1.8820657634449034
"(0.3, 0.15, 0.45, 0.1)",month_latest,0.04364148287189113,0.11543876114500234,0.17268887846081651,0.09099014547160958,33,0.21116846550915064,2.5274026794327926
"(0.3, 0.15, 0.45, 0.1)",ais_group_random20,0.05735778091208275,0.11048425011753643,0.16502115655853314,0.09482839680300893,26,0.614010343206394,1.6643305759379214
"(0.3, 0.15, 0.5, 0.05)",random20,0.08569299552906111,0.18479880774962743,0.2488822652757079,0.14806259314456036,27,0.5991058122205664,1.67180968350644
"(0.3, 0.15, 0.5, 0.05)",latest20,0.06929955290611028,0.161698956780924,0.22801788375558868,0.12876304023845006,25,0.6192250372578242,1.537452485721925
"(0.3, 0.15, 0.5, 0.05)",earliest20,0.07451564828614009,0.161698956780924,0.22876304023845007,0.13152011922503726,26,0.5238450074515648,1.8826625132148973
"(0.3, 0.15, 0.5, 0.05)",month_latest,0.04082590333176912,0.11356170811825433,0.1722196152041295,0.08892538714218676,31,0.21773815110276865,2.517053092849725
